id,period_start_art,period_end_art,period_start_utc,period_end_utc,min_value_c,max_value_c,avg_value_c,sample_count,created_at_art
800,2026-08-21T10:07:47-03:00,2026-08-21T10:12:47-03:00,2026-08-21T13:07:47+00:00,2026-08-21T13:12:47+00:00,-19.0625,-18.625,-18.8375,60,2026-08-21T10:10:59.092782-03:00
801,2026-08-21T10:12:47-03:00,2026-08-21T10:17:47-03:00,2026-08-21T13:12:47+00:00,2026-08-21T13:17:47+00:00,-18.625,-18.3125,-18.475,60,2026-08-21T10:16:03.871154-03:00
802,2026-08-21T10:17:47-03:00,2026-08-21T10:22:47-03:00,2026-08-21T13:17:47+00:00,2026-08-21T13:22:47+00:00,-18.3125,-18,-18.16419,59,2026-08-21T10:20:59.056036-03:00
803,2026-08-21T10:22:47-03:00,2026-08-21T10:27:47-03:00,2026-08-21T13:22:47+00:00,2026-08-21T13:27:47+00:00,-18,-17.8125,-17.90104,60,2026-08-21T10:25:59.762829-03:00
804,2026-08-21T10:27:47-03:00,2026-08-21T10:32:47-03:00,2026-08-21T13:27:47+00:00,2026-08-21T13:32:47+00:00,-17.8125,-17.5625,-17.67188,60,2026-08-21T10:30:59.391987-03:00
805,2026-08-21T10:32:47-03:00,2026-08-21T10:37:48-03:00,2026-08-21T13:32:47+00:00,2026-08-21T13:37:48+00:00,-17.5625,-17.375,-17.48021,60,2026-08-21T10:35:59.320325-03:00
806,2026-08-21T10:37:48-03:00,2026-08-21T10:42:48-03:00,2026-08-21T13:37:48+00:00,2026-08-21T13:42:48+00:00,-17.375,-17.1875,-17.29896,60,2026-08-21T10:42:01.227060-03:00
807,2026-08-21T10:42:48-03:00,2026-08-21T10:47:48-03:00,2026-08-21T13:42:48+00:00,2026-08-21T13:47:48+00:00,-17.1875,-17.0625,-17.13254,58,2026-08-21T10:45:59.148408-03:00
808,2026-08-21T10:47:48-03:00,2026-08-21T10:52:48-03:00,2026-08-21T13:47:48+00:00,2026-08-21T13:52:48+00:00,-17.0625,-16.875,-16.98021,60,2026-08-21T10:50:59.294343-03:00
809,2026-08-21T10:52:48-03:00,2026-08-21T10:57:48-03:00,2026-08-21T13:52:48+00:00,2026-08-21T13:57:48+00:00,-16.9375,-16.75,-16.83646,60,2026-08-21T10:55:59.601159-03:00
810,2026-08-21T10:57:48-03:00,2026-08-21T11:02:48-03:00,2026-08-21T13:57:48+00:00,2026-08-21T14:02:48+00:00,-16.75,-16.625,-16.69167,60,2026-08-21T11:00:59.214030-03:00
811,2026-08-21T11:02:48-03:00,2026-08-21T11:07:48-03:00,2026-08-21T14:02:48+00:00,2026-08-21T14:07:48+00:00,-16.625,-16.5,-16.57604,60,2026-08-21T11:05:59.850206-03:00
812,2026-08-21T11:07:48-03:00,2026-08-21T11:12:48-03:00,2026-08-21T14:07:48+00:00,2026-08-21T14:12:48+00:00,-16.5,-16.375,-16.45,60,2026-08-21T11:10:59.300238-03:00
813,2026-08-21T11:12:48-03:00,2026-08-21T11:17:48-03:00,2026-08-21T14:12:48+00:00,2026-08-21T14:17:48+00:00,-16.375,-16.25,-16.32917,60,2026-08-21T11:15:59.714369-03:00
